url,label
https://onedrive.live.com/redir?resid=10CFFC6B51DB82AC%21153&authkey=%21ALqQ7O8Z1y7c_5w&page=View&wd=target%28Quick%20Notes.one%7Ccd13eb19-aaf3-4c93-a670-061989e18e00%2FAction%20Resources%20LLC%7Cf534fab2-d680-4611-955e-a0387fdb8b59%2F%29,phishing
http://67.199.68.195/intservices.htm,phishing
https://www.sammonsfinancialgroup.com/,legitimate
http://165.22.103.235/importantnoticeclient=0952/directing/www.cibc.mobi/ebm-mobile-anp/,phishing
http://whatsappchat.zyns.com/,phishing
http://www.chinadryer.cn/pa,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfDwn92QVW38Ss-20KziPdDCTGi6S6IH4nAsXeQlGTvdjh4eA/closedform,phishing
http://sjec.edu.in,legitimate
http://www.kreport.com/tmp/,phishing
https://plus.google.com/+vh1,legitimate
http://securkenya.com/wp-content/dh1,phishing
http://www.orafaq.com/wiki/Roles_and_Responsibilities,legitimate
http://www.pcsvet.si/class/0a96ada9/center-h104588/login/index.php,phishing
https://beteebetgiris.blogspot.com/,phishing
https://zipansion.com/3lqqn,phishing
http://179.185.89.94/,phishing
http://www.extremetech.com/computing/179066-what-is-mesh-networking-and-why-apples-adoption-in-ios-7-could-change-the-world,legitimate
http://www.habitas.org.uk/nimars/mmusculush.htm,legitimate
https://www.winxdvd.com/windows-10/movie-maker-download.htm,legitimate
http://3.ly/uja,phishing
http://www.helpathome.com/,legitimate
https://robotic-tide-275809.el.r.appspot.com/file-852/index.html?authwall=trk=ripf,phishing
https://en.wikibooks.org/wiki/Operating_System_Design/File_Systems/Allocation,legitimate
https://www.agri85.fr/V3/admin/red.php,phishing
http://betasusgirsenesende.blogspot.com,phishing
https://www.discogs.com/artist/Linkin+Park,legitimate
https://www.hipertrofia.org/blog/,legitimate
http://paypal-support-help-inc.blogspot.com/?REDACTED,phishing
http://www.minus40.info/ice/dracula-old.html,legitimate
http://www.goodgame.hr/,legitimate
http://dasisko.sk,legitimate
http://www.codeboiler.net/,legitimate
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/f4b262b79226ecd/?cmd=_update&dispatch=f4b262b79226ecd21&locale=_,phishing
http://elegant-meitner-d64348.netlify.app/,phishing
http://www.definitions.net/definition/compact%20disc,legitimate
http://www.price2india.com/,legitimate
http://en.academic.ru/dic.nsf/enwiki/189565,legitimate
http://taste-s.blogspot.com/,legitimate
https://www.gilderlehrman.org/sites/default/files/inline-pdfs/Gettysburg%20Address%20Analysis.pdf,legitimate
http://setaccess.webflow.io/,phishing
http://www.iptvlinkusa.com/,legitimate
http://maria.sgpermata.com/Main.htm,phishing
https://www.gradschools.com/programs/graphic-design-multimedia,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/14c06909f4e315e?cmd=_update&dispatch=14c06909f4e315e60&locale=_US,phishing
http://vkaktivations23.bos.ru,phishing
http://www.geocities.ws/steamcom/,phishing
http://www.hpcfactor.com/forums/forums/thread-view.asp?tid=15430&start=1,legitimate
https://www.metropolitandecor.com,legitimate
http://www.dictionary.com/browse/traffic,legitimate
http://mlcrosoft-0nedrive-portal.el.r.appspot.com/favicon.ico,phishing
http://www.internetserviceproviders.org/in/seattle/,legitimate
https://genius.com/Kendrick-lamar-dna-lyrics,legitimate
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,phishing
http://www.henrikssonbygg.se/libraries/legacy/log/Update/,phishing
https://www.shopforaurelia.com/,legitimate
http://morganis.com.au/secure/rawfile/index.php,phishing
http://phpsecurity.readthedocs.io/en/latest/Transport-Layer-Security-(HTTPS-SSL-and-TLS).html,legitimate
http://www.dictionary.com/browse/select-committee,legitimate
https://www.ingame.de/,legitimate
https://www.hfunderground.com/wiki/Ionosphere,legitimate
https://groupmatrix-my.sharepoint.com/:b:/p/corey/ET6Ze1x7jpFDrDsE7epkx0QBw6CjjBu7eoewNkWP0Ho3mQ?e=Ql2oJS,phishing
https://sure.eligulinsaat.com/tz?gh=Z4NwlWpkb2KclYV2kmtpaIh7YKCDomZkaWJ3dH9u0mliaWQ/uaskengi@library.usask.ca,phishing
http://www.shellyfergusonphotography.com,legitimate
http://ht.ly/wPX430q3I2o,phishing
http://www.vegapages.com/yahoo/yahoo/,phishing
https://www.quora.com/Where-can-I-find-the-Click-Through-Rate-CTR-industry-standards-for-healthcare-search-advertising-as-well-as-other-digital-averages,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/152754cc0f88cd0/?cmd=_update&dispatch=152754cc0f88cd081&locale=_US,phishing
http://www.cwa4501.org/ControlPanel,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/61e468041e8a43b?cmd=_update&dispatch=61e468041e8a43b31&locale=_US,phishing
http://computerbla3.blogspot.ru/2010/02/cd-rom.html,legitimate
http://20759379-1808-4ca1-8f3a-3923cb555671.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,phishing
http://www.thefreedictionary.com/select+committee,legitimate
https://www.onecklace.com/fingerprint-jewelry/,legitimate
https://www.facebook.com/savers,legitimate
http://www.answers.com/Q/Digital_media_salary,legitimate
https://chicowhitaker.wordpress.com/,legitimate
http://useful_english.enacademic.com/76401/latency_stage,legitimate
http://www.definitions.net/definition/STANDARD%20ERROR,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/aa4d130de38808b,phishing
https://www.sriexecutive.com/,legitimate
https://drive.google.com/file/d/1_GGqmQXcOYjJZfvgg44cX-sWuaue8EdJ/edit,phishing
http://62.234.180.243/,phishing
http://internetserviceprovidersnyc.weebly.com/,legitimate
http://www.wikihow.com/Get-a-Free-Internet-Connection,legitimate
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/step3.php,phishing
https://forums.geforce.com/default/topic/844027/?comment=4759331,legitimate
https://www.alteredgamer.com/,legitimate
http://www.mathsisfun.com/geometry/symbols.html,legitimate
http://02dfbe20-6956-4be6-ba22-36ae0e0d3053.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,phishing
https://raphaelhammoud.wordpress.com/,legitimate
https://www.wunderground.com/us/ca/fontana,legitimate
http://truma.no,legitimate
http://www.ijedr.org/papers/IJEDR1302022.pdf,legitimate
https://plantsmansgardentours.com/Library/o/index.php?m=dGVzdEB0ZXN0LnBs,phishing
http://showmore.a3579.com/2EFDC56ECF33816478A33B64D7A5B0D7/,phishing
http://fredwilliams.publishpath.com/system-adminstrator,phishing
http://nagari.or.id/admin/crypt/,phishing
https://7d54v.app.link/yEnzR6hnj8,phishing
http://shadetreetechnology.com/V4/validation/99b5ee93abab802d934d4abaacfbbab6,phishing
https://woodplc-com-dot-gl494903049.wl.r.appspot.com/,phishing
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/signin/client-log,phishing
http://rastreomoderno.com/wp-content/plugins/akismet/br/,phishing
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa,phishing
http://pjcm.net/1122//?sec=Christiane%20Tonke,phishing
http://restbetgir1.blogspot.com,phishing
https://masterclimaespecialistas.com.br/wp-includes/off2/pod.php?warp=020202,phishing
http://103.75.1.198/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,phishing
http://espace-client.net/canalsat-resiliation,phishing
http://ethpromo-giveaway.atspace.cc/,phishing
http://u10084924.ct.sendgrid.net/ls/click?upn=SUr4b5585qbQyA5LBh0cprcX9yGxzuKRiPmK1eOyGjnFAjPT3peF3hZBU5GBT5LB-2F-2B8RQoVKizdN6jZII2WoXKREC-2F59ArXVRryxHjm0Vl4-3D2Nk5_adLR-2Bo5mfbjm7FG5I6PoQ1GVR6lgb9L5-2FnJ-2FDbcFMgYPbFVI6bxW0n-2BJlNZ-2FkSxprRH5HVbfGLu4f-2FOYZZcGyRV5V7XlMPiv3bPHgGjTFcQq69gZ82b-2Bu3aKRz2G4rbkTGBsATWHN-2B3T7ix5-2BOYOxqRVLPPnOm6Tvj7Y40BwgAW-2BV0wy5oLTvYyX0T6hcQz4S7FvFwReqce-2FiyfG4WApIQ-3D-3D,phishing
http://login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/,phishing
http://vki.vipcentr.ru,phishing
https://auth-verifycar-information-4234723.jangansedihdandiam.com/session/?view=login&appIdKey=0c8660d5d573e3d&country=US,phishing
http://mercolinvestment.com/wp-admin/webmail.hinet,phishing
http://www.habfurdo.com/wp-content/plugins/bbpress/home/signin/Security/myaccount/signin/,phishing
https://lokandkingsupportiveme.blogspot.com/,phishing
http://signin-store-ws.frontieroption.com/,phishing
https://app66560000.blogspot.com/,phishing
http://verification.slashoffers.de/,phishing
https://customerservicesupport.my-free.website/,phishing
http://sv.mikecrm.com/mUjGDh3,phishing
http://www.printyourparty.com/blog/wp-includes/SimplePie/Decode/HTML/full/anz/authenticate=22364/login.php,phishing
